Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Survival Rate (%)
2026-11-22,21.4,73,1925.4,5.5,50
2026-11-23,15.5,75,1701,7.5,50
2026-11-24,26.2,78,1310.7,5.1,40
2026-11-25,20.2,87,1083.9,7.4,70
2026-11-26,29.2,65,751.5,5.2,60
2026-11-27,21.8,60,627.6,7.9,90
2026-11-28,30.2,74,925.6,6.1,50
2026-11-29,12.8,85,1481,8,40
2026-11-30,30.1,85,1673.1,7,30
2026-12-01,31.1,70,1565.9,7.1,40
2026-12-02,23,64,1481,5.8,90
2026-12-03,17.6,41,1791.6,6.6,60
2026-12-04,27.3,52,962.8,7.8,60
2026-12-05,12.6,74,605.2,6.9,50
2026-12-06,22.7,33,1014.9,5.7,70
2026-12-07,16.1,44,1757.3,7.2,50
2026-12-08,26.5,78,867.6,5.1,40
2026-12-09,15,52,1496.4,7.4,90
2026-12-10,26.6,54,1681.1,6,50
2026-12-11,32.3,41,552.4,5.7,40
2026-12-12,10.3,70,1905,5.2,40
2026-12-13,12.8,31,1190.7,5.9,40
2026-12-14,21.3,37,1618.5,7.8,50
2026-12-15,16.7,63,1899.7,7.7,70
2026-12-16,14.9,57,1405.8,7.4,60
2026-12-17,23.5,57,1942.6,6.5,80
2026-12-18,32.5,40,830.5,6.1,50
2026-12-19,11.3,44,1996,7.3,20
2026-12-20,33.9,37,1631.1,6.7,30
2026-12-21,34,51,1555.3,6.4,50
2026-12-22,25.9,88,880.1,5.7,40
2026-12-23,25.6,75,607,5.2,40
2026-12-24,32.6,44,983.8,7.9,40
2026-12-25,28.5,38,849.7,5.2,40
2026-12-26,10.9,43,1897.6,7.6,20
2026-12-27,28.6,41,639.6,6.1,50
2026-12-28,27.8,84,1247.1,7.7,40
2026-12-29,16.1,78,833.9,6.6,80
2026-12-30,31.8,71,1472.3,7.3,40
2026-12-31,23.1,73,983.2,5.2,70
2027-01-01,14.2,50,1421.6,5.9,60
2027-01-02,15.6,86,506.9,7,80
2027-01-03,21.6,72,1702.5,7.1,50
2027-01-04,18.8,55,1649.1,5.4,70
2027-01-05,34.1,38,1320.5,5.2,40
2027-01-06,14.4,89,718.3,7,50
2027-01-07,32.4,69,1663.5,5.8,40
2027-01-08,25.4,43,1411.8,7.3,40
2027-01-09,34,88,1730.2,7.6,20
2027-01-10,23.9,78,515.4,5.3,70
2027-01-11,12.8,40,510,5.9,40
2027-01-12,15.9,41,1637,5.5,50
2027-01-13,25.5,30,1970,6.4,30
2027-01-14,34.1,39,1490.1,5.2,40
2027-01-15,20.3,32,673.7,7.2,70
2027-01-16,11,79,1480.6,7.4,40
2027-01-17,26.2,40,1584.9,6.2,30
2027-01-18,31.6,56,834.6,7.5,60
2027-01-19,15.3,65,1155.7,6.4,100
2027-01-20,14.6,52,1593.9,7.3,40
2027-01-21,20.7,30,1229,5.8,70
2027-01-22,22,70,1116.9,7.5,90
2027-01-23,27.3,49,793.3,5.8,40
2027-01-24,13.5,61,1085.6,7.4,60
2027-01-25,15.7,42,1178.6,7.4,70
2027-01-26,12.2,68,1940.1,6.9,50
2027-01-27,22.4,30,883.8,6.8,80
2027-01-28,10,44,1933.2,7.6,20
2027-01-29,13.7,52,1201.9,5.4,60
2027-01-30,33.1,79,1980.7,5.5,20
2027-01-31,23.5,41,967.4,7.4,70
2027-02-01,22.7,41,1654.6,7.3,50
2027-02-02,14.2,50,940.5,6.7,70
2027-02-03,12.1,80,1501.2,7.3,20
2027-02-04,21.5,45,1756.4,5.9,50
2027-02-05,30,43,618.4,7.5,40
2027-02-06,20,52,1071.6,7.7,90
2027-02-07,15.4,65,745.1,6,100
2027-02-08,16.9,83,1357.6,5.4,70
2027-02-09,17.2,50,996.9,5.3,90
2027-02-10,24.4,51,1733.5,7.6,70
2027-02-11,30.5,82,1770.6,6,30
2027-02-12,30.6,54,755.6,5.6,60
2027-02-13,13,44,1513.9,6.7,30
2027-02-14,24.7,83,1457.2,6.7,80
2027-02-15,19.6,64,1071.3,5.1,90
2027-02-16,26.3,45,944.8,7.6,40
2027-02-17,34.6,47,613.2,7.6,40
2027-02-18,28.9,88,1026.9,6.5,50
2027-02-19,34,65,1482.9,5.4,60
2027-02-20,16.4,50,617.6,6.6,100
2027-02-21,27,37,1146.8,7.8,40
2027-02-22,18.1,81,1090.9,6.7,80
2027-02-23,11.5,51,1443.8,7.9,60
2027-02-24,11.3,66,1140.7,5.1,60
2027-02-25,16.5,72,880.5,5.5,70
2027-02-26,11.8,57,1317.1,6.3,70
2027-02-27,14.6,84,1935.3,5.4,20
2027-02-28,14.2,73,1503.5,6.3,30
2027-03-01,24,41,1183.8,6,80
2027-03-02,14.3,68,1275,5.2,60
2027-03-03,14.4,59,1886,7.6,40
2027-03-04,17.4,67,1884.4,7.9,70
2027-03-05,19.5,58,846.4,6.3,100
2027-03-06,12.3,42,635.6,6.8,50
2027-03-07,30,35,1076.7,6.1,50
2027-03-08,11.7,81,1313,5.6,40
2027-03-09,34.3,74,546,5.3,40
2027-03-10,24,57,974.5,8,90
2027-03-11,20.6,47,868,5.6,70
2027-03-12,18.2,49,853.4,7.1,70
2027-03-13,13.3,31,1283.5,6.5,50
2027-03-14,22.7,81,718.2,6.3,80
2027-03-15,27.4,52,1545.2,6.5,50
2027-03-16,31.1,40,909,7.1,40
2027-03-17,18.8,70,1392.8,5.7,90
2027-03-18,18.4,33,765.6,7.3,70
2027-03-19,22.9,57,550.8,6.4,100
2027-03-20,25,38,1228.8,6.5,80
2027-03-21,13,86,1845.4,7.4,20
2027-03-22,13.9,32,1559.7,6.5,30
2027-03-23,11.6,45,638.2,5.4,40
2027-03-24,19.6,63,1997,5.4,70
2027-03-25,11.9,72,1198.8,5.5,40
2027-03-26,20.3,55,1987.3,7.8,70
2027-03-27,17.7,72,505.5,7.4,70
2027-03-28,24.3,57,1184.6,7.6,90
2027-03-29,22.5,33,1891.3,6.8,60
2027-03-30,32.2,86,624.4,6.4,50
2027-03-31,13.6,44,1179.3,6.7,50
2027-04-01,17.6,51,898.1,6.7,100
2027-04-02,10.8,32,1923.1,5.1,20
2027-04-03,28.1,30,1189.6,6,50
2027-04-04,26.7,85,723.7,6.1,50
2027-04-05,15.6,89,1354.7,8,70
2027-04-06,32.1,36,723.9,7.9,40
2027-04-07,30.2,36,1892.9,7.9,20
2027-04-08,24.9,52,674.1,7.4,90
2027-04-09,26.5,43,613.6,6.8,50
2027-04-10,32.1,75,1147.4,6.3,50
2027-04-11,12.5,75,1632.2,5.6,20
2027-04-12,32.1,67,1314.1,6.4,70
2027-04-13,31.8,67,1287.9,5.8,60
2027-04-14,22.1,68,1985,5.4,70
2027-04-15,20.4,61,1340,6,100
2027-04-16,28.5,56,1203,6,70
2027-04-17,25.5,53,726.7,7.2,60
2027-04-18,21.1,39,1727.7,5.8,50
2027-04-19,31.1,44,789.6,7.5,40
2027-04-20,10.7,52,1379.9,7.9,60
2027-04-21,24.8,57,1975.2,7.5,70
2027-04-22,13.5,71,1720.1,5.2,20
2027-04-23,16.9,54,539.2,5.7,90
2027-04-24,11,52,903.4,5.9,60
2027-04-25,33.2,88,1350.9,5.2,40
2027-04-26,33.5,49,860.5,7.1,40
2027-04-27,26,47,1990.6,7.7,20
2027-04-28,12.9,44,541.5,7.7,40
2027-04-29,20.9,70,801.1,5.9,90
2027-04-30,17.9,55,1812.4,6,80
2027-05-01,15.3,64,1520.2,5.4,70
2027-05-02,10.2,41,1310.6,5.3,40
2027-05-03,33.6,35,1079.6,7.6,40
2027-05-04,18.1,50,1318,5.4,90
2027-05-05,34.2,85,1937,6.9,30
2027-05-06,17.4,43,664.2,5.1,70
2027-05-07,13.6,51,1790,6.3,50
2027-05-08,20.4,66,1481.7,6.4,100
2027-05-09,21,33,619,5.3,70
2027-05-10,18,80,692.7,7.4,70
2027-05-11,21.7,33,1688.3,6.6,60
2027-05-12,24.4,33,1834,7.2,50
2027-05-13,19.1,68,1713.5,6.6,80
2027-05-14,10.3,77,1018.5,5.3,40
2027-05-15,23.2,59,1672.5,7.6,70
2027-05-16,18.8,83,1896.8,5.1,50
2027-05-17,13,66,1796.3,7.4,40
2027-05-18,29,51,1945.9,5.7,40
2027-05-19,29.3,38,1928.4,5.4,20
2027-05-20,28.9,45,1042.4,6.9,50
2027-05-21,26.5,48,1184,7.6,40
2027-05-22,16.3,89,1872.3,6.2,60
2027-05-23,11.8,72,760,6.3,50
2027-05-24,15.2,32,1535,6.8,60
2027-05-25,25.3,81,1779.7,6.2,30
2027-05-26,24.1,47,937.9,6.4,80
2027-05-27,16.1,46,1158.6,7.6,70
2027-05-28,28.5,35,1362.7,7.4,40
2027-05-29,26,41,1493.4,8,40
2027-05-30,10.1,74,1856.2,7.4,20
2027-05-31,22.4,89,1691.9,7.3,50
2027-06-01,13,40,1180.1,7.4,40
2027-06-02,26.9,33,1042.1,5.7,40
2027-06-03,28.3,67,812.8,7.9,60
2027-06-04,30.2,38,1197.5,5.9,40
2027-06-05,20.7,59,1449,6.3,100
2027-06-06,30.7,58,768.7,5.6,60
2027-06-07,28.1,58,1539.7,5.7,40
2027-06-08,16.8,31,733.7,7.7,70
2027-06-09,33,77,1493.7,5.6,40
2027-06-10,29.4,40,768.3,6.9,50
2027-06-11,24.6,49,1899.8,5.6,50
2027-06-12,23.3,58,1879.8,7.8,70
2027-06-13,13,71,1977,5.8,20
2027-06-14,21,78,718.2,7.3,70
2027-06-15,12.1,61,1780.8,6.5,50
2027-06-16,20.9,68,565.5,6.2,100
2027-06-17,34.1,63,617.7,5.2,60
2027-06-18,14.5,58,1643.6,5.5,40
2027-06-19,31.8,65,1880.1,7.4,40
2027-06-20,22.2,62,1820.5,6.3,80
2027-06-21,10.7,65,1058,6.5,70
2027-06-22,17.2,30,867.7,5.2,70
2027-06-23,34,76,806,5.6,40
2027-06-24,28.9,72,618.5,5.7,40
2027-06-25,27.3,70,762.3,6.3,70
2027-06-26,13.1,70,1055,6.6,70
2027-06-27,19,85,1497,6.3,80
2027-06-28,13.5,83,1343.6,7.7,40
2027-06-29,16.8,42,1095.1,7.5,70
2027-06-30,31.2,72,1737.9,6.4,30
2027-07-01,15.1,64,1625.3,6.7,80
2027-07-02,15.4,48,931.9,7.1,70
2027-07-03,31.8,84,1242,7.9,40
2027-07-04,17.9,65,1385.9,5.4,90
2027-07-05,27,59,608.6,5.3,60
2027-07-06,24.6,59,1309.1,5.5,90
2027-07-07,20.4,68,842.6,6.8,100
2027-07-08,21.7,64,1427.5,7.5,90
2027-07-09,21.1,86,984.8,5.2,70
2027-07-10,33.9,36,1500.2,6,30
2027-07-11,30.2,57,1871.5,6,50
2027-07-12,24.7,86,1910.9,6.8,60
2027-07-13,26.1,70,1161.4,5.5,60
2027-07-14,31.8,85,1465.5,5.4,40
2027-07-15,25.3,64,1286.2,5.5,60
2027-07-16,33.7,50,768.7,7.2,60
2027-07-17,12.5,83,951.9,6.2,50
2027-07-18,18.4,69,595.5,5.4,90
2027-07-19,12.4,47,724.2,5.6,40
2027-07-20,11.4,35,1583,6.2,30
2027-07-21,10.9,54,863.1,5.2,60
2027-07-22,22.4,81,998.1,5,70
2027-07-23,34.4,33,1994.1,5.3,20
2027-07-24,17.5,75,1689.3,6.2,60
2027-07-25,22.6,45,579.4,5.2,70
2027-07-26,11.7,72,880.1,6.9,50
2027-07-27,23.9,57,739.1,5.9,90
2027-07-28,18.3,61,795.9,6.5,100
2027-07-29,14,42,1377.5,5.2,40
2027-07-30,32.7,60,1491.8,5.7,60
2027-07-31,22,74,1531.4,7,60
2027-08-01,13.9,83,1971.4,5.7,20
2027-08-02,19.1,86,1046.5,6.3,80
2027-08-03,30.6,75,1799.6,6.2,30
2027-08-04,10.6,43,1376.8,5,40
2027-08-05,27.9,37,867.6,6.3,50
2027-08-06,26.3,55,1476.2,6.8,70
2027-08-07,10.2,86,1525.1,5.6,20
2027-08-08,11.6,87,528.9,5.3,40
2027-08-09,25.8,75,1483.5,5,40
2027-08-10,25.4,49,1369.6,6.7,50
2027-08-11,25.3,39,1297.1,7.5,40
2027-08-12,30.2,57,1234,6.7,70
2027-08-13,28.3,52,810.2,5.6,60
2027-08-14,11.2,50,1280.9,6,70
2027-08-15,20.9,85,510.2,6.8,80
2027-08-16,21.7,64,987.2,6,100
2027-08-17,23.3,43,1449.8,5,70
2027-08-18,21.7,44,795.5,6.3,80
2027-08-19,33.8,69,580.4,6.2,70
2027-08-20,28.1,48,1519.5,7.7,20
2027-08-21,19.6,46,1690.6,5.9,50
2027-08-22,30,63,1192.5,7.6,60
2027-08-23,28,43,1140.8,6.1,50
2027-08-24,28.6,71,1846.9,7.8,20
2027-08-25,12.2,60,1031.4,6.2,70
2027-08-26,33.9,60,504.4,6.5,70
2027-08-27,14.7,66,801.2,5.7,60
2027-08-28,22.2,88,1859.6,5.8,50
2027-08-29,15.1,69,1932,7.6,70
2027-08-30,15.7,66,967.8,7.8,90
2027-08-31,23.3,34,1277.4,5.8,70
2027-09-01,12,89,835.7,7.9,40
2027-09-02,22.1,60,1609,6.5,80
2027-09-03,24,59,1443.2,6.8,100
2027-09-04,12.9,58,695.5,6.6,70
2027-09-05,29,76,1468.8,5,40
2027-09-06,32.1,56,1988.1,7.3,40
2027-09-07,17.3,52,1180.6,7.8,90
2027-09-08,19.3,52,1790.1,7.3,70
2027-09-09,26.2,69,1929.8,7.3,40
2027-09-10,11.8,59,1176.4,7.3,60
2027-09-11,32.4,70,546.2,6.3,70
2027-09-12,30.3,80,1403.6,7.9,40
2027-09-13,31.4,40,1380.4,6.9,50
2027-09-14,22.1,48,1300.2,5.5,70
2027-09-15,12.6,40,777.8,7.3,40
2027-09-16,23.9,81,1660.3,5.4,50
2027-09-17,17,62,1012.3,6.4,100
2027-09-18,29.1,79,924.1,5.5,40
2027-09-19,16.6,41,836.2,5.9,70
2027-09-20,34.6,63,1906,7.4,40
2027-09-21,19.5,46,1586.1,7,60
2027-09-22,12.6,88,839.1,7.7,40
2027-09-23,20.9,56,985.8,6.3,100
2027-09-24,30.3,37,524.4,6.7,50
2027-09-25,11,34,1565,5.1,20
2027-09-26,18.1,72,1146.4,6.8,80
2027-09-27,24.4,70,1097.2,5.4,90
2027-09-28,17.6,78,1169.8,7.6,70
2027-09-29,23.6,88,1659.2,5.5,50
2027-09-30,28.4,89,1450.9,5.8,40
2027-10-01,25.4,38,523.2,6.1,50
2027-10-02,15.1,35,1268.5,7.8,70
2027-10-03,14.5,76,1314.2,6.3,50
2027-10-04,19.6,67,1636.2,7.3,70
2027-10-05,21.2,67,547.3,5.4,90
2027-10-06,22.7,34,1269.8,6.8,80
2027-10-07,26.3,51,1217.9,6.7,70
2027-10-08,10.6,41,1858.3,5.6,20
2027-10-09,11.2,62,1463.1,6.5,70
2027-10-10,14.4,56,1023.3,6,70
2027-10-11,26.8,31,778.6,6.2,50
2027-10-12,30.2,80,1082.9,6.7,50
2027-10-13,14.3,85,1893,5.6,20
2027-10-14,20.8,86,1162.4,7.8,70
2027-10-15,16.4,71,1266.8,7.6,70
2027-10-16,22.5,67,1300.9,6.3,100
2027-10-17,29.9,42,1148.3,6,50
2027-10-18,11.9,42,1176.9,6.6,50
2027-10-19,31.3,36,1022.9,6.9,50
2027-10-20,23,32,1973.7,6.3,60
2027-10-21,26.8,30,545.6,6.9,50
2027-10-22,10.7,40,1999.3,5.6,20
2027-10-23,14,70,1933.4,7.7,40
2027-10-24,10.5,82,655.7,5.3,40
2027-10-25,24.7,36,1420,6.9,80
2027-10-26,31.8,44,1804.5,5.6,20
2027-10-27,20.4,66,1535.4,6.7,80
2027-10-28,31.9,32,1724,6.9,30
2027-10-29,14.3,41,1908.9,7.4,20
2027-10-30,30.4,38,1723.8,5.8,20
2027-10-31,25,65,1270.8,7.5,90
2027-11-01,22.1,47,1590.8,7.1,50
2027-11-02,13.7,32,944.7,6.5,50
2027-11-03,12.1,49,1297.3,6.1,50
2027-11-04,12.9,35,1389.9,7.1,40
2027-11-05,24.4,76,1187.5,6.6,80
2027-11-06,12.1,35,1304.5,7.6,40
2027-11-07,28.8,69,582.7,6.4,70
2027-11-08,14.8,61,1792.6,7.9,40
2027-11-09,32.6,70,531.9,7.6,60
2027-11-10,12.9,30,807.5,7.2,40
2027-11-11,16.2,62,1008.5,7.6,90
2027-11-12,10.1,72,1916,6.7,30
2027-11-13,10.7,68,567.8,7.8,60
2027-11-14,20.1,77,538.3,6.1,80
2027-11-15,11.2,89,1792.1,6.5,30
2027-11-16,14.1,89,744.7,7.2,40
2027-11-17,22.9,60,944.8,7.4,90
2027-11-18,21.3,54,1847.8,5.8,70
2027-11-19,21.7,49,1331.4,5.2,70
2027-11-20,27.9,89,784.2,5.4,40
2027-11-21,15.4,82,1470.4,7.7,70
2027-11-22,28.4,48,1331.6,6.1,50
2027-11-23,24.9,83,893.4,7.5,70
2027-11-24,23.6,61,1381.1,7.1,90
2027-11-25,15.3,72,1661.3,7.9,50
2027-11-26,21.3,82,905.9,5.3,70
2027-11-27,17.2,88,1705.8,7.7,50
2027-11-28,13.7,31,1610.7,7.3,20
2027-11-29,14.4,42,625.3,6.6,50
2027-11-30,11.9,64,1149.3,5.5,60
2027-12-01,16.4,48,702.6,5.3,70
2027-12-02,13.3,56,1533.1,6,50
2027-12-03,18.1,71,1349.1,5.8,70
2027-12-04,34.5,65,1513.2,5.9,40
2027-12-05,11.9,72,651.9,7.5,40
2027-12-06,21.9,66,1062.6,7.8,90
2027-12-07,20.6,68,1662.6,5.5,70
2027-12-08,13.7,88,1763,5.5,20
2027-12-09,19.7,56,747.3,6.6,100
2027-12-10,27.5,87,1101.3,6.7,50
2027-12-11,32.2,53,901.7,5.1,60
2027-12-12,33.5,66,1133.9,5.6,60
2027-12-13,10.4,51,939,5.9,60
2027-12-14,19.6,54,1351.1,7.3,90
2027-12-15,17.3,85,1274.8,5.7,70
2027-12-16,32.2,38,1355.5,7.8,40
2027-12-17,13.8,78,1518.3,7.3,20
2027-12-18,24.4,48,1949.8,7.6,50
2027-12-19,17.2,77,1631.6,7.2,50
2027-12-20,31.6,82,1426.9,6.1,50
2027-12-21,23.9,86,1737.1,7.2,50
2027-12-22,13.2,59,1278.6,6.5,70
2027-12-23,13.2,49,1521.9,6.5,30
2027-12-24,24.9,46,1071.3,5,70
2027-12-25,26.8,49,1528.2,5.8,20
2027-12-26,28.7,58,1487,5.8,60
2027-12-27,11.5,49,1853.7,5.3,20
2027-12-28,28.4,50,1252.1,5.4,60
2027-12-29,33.4,74,509.5,7.6,40
2027-12-30,15.6,84,949.6,5,70
2027-12-31,18.1,49,1095,6.4,80
2028-01-01,21.4,82,1872.2,6.6,60
2028-01-02,10.1,30,704.4,5.1,40
2028-01-03,12,61,1872.1,7.1,40
2028-01-04,17.2,82,942.2,6.4,80
2028-01-05,16.1,78,1975.1,5.6,50
2028-01-06,27.1,66,725.5,6.4,70
2028-01-07,15.6,79,1334.2,7.1,70
2028-01-08,33.4,70,1093.2,7.8,60
2028-01-09,11.3,30,1801.9,7.1,20
2028-01-10,25,78,1766,5.9,50
2028-01-11,12.7,31,799.1,5.7,40
2028-01-12,14.2,59,1513.3,7.4,40
2028-01-13,12.7,63,1137.2,6.5,70
2028-01-14,33.2,69,506,5.2,60
2028-01-15,10.2,47,1253.1,5.9,40
2028-01-16,34.2,62,1555.2,7.9,40
2028-01-17,32.7,42,588.6,7.9,40
2028-01-18,11.3,34,955.1,5.4,40
2028-01-19,21.9,73,1849,5.4,50
2028-01-20,32,87,817.1,6,50
2028-01-21,10,33,1775.2,6,30
2028-01-22,16.1,66,1838.2,5.3,70
2028-01-23,34.3,37,1623.1,7.5,20
2028-01-24,12.1,59,1399.8,5.7,60
2028-01-25,31.2,86,964.5,6.4,50
2028-01-26,18.5,57,831.7,6.5,100
2028-01-27,23.1,73,1403,7.3,70
2028-01-28,29.2,86,1934.2,7.9,20
2028-01-29,18.5,37,1196.9,6.3,80
2028-01-30,20.5,43,822.6,5.2,70
2028-01-31,29.2,38,1043.6,6.9,50
2028-02-01,13.9,55,1022,7.2,60
2028-02-02,34.7,44,1129.3,6.8,50
2028-02-03,27.2,39,676,5.6,40
2028-02-04,19.7,64,1745.3,6,80
2028-02-05,18.5,48,570.5,7.6,70
2028-02-06,25.3,80,1642,7.1,20
2028-02-07,11.6,80,1617.2,7,30
2028-02-08,31.1,39,1378.1,6.5,50
2028-02-09,27.8,41,1861.6,7.1,20
2028-02-10,12.5,64,521.3,6.5,70
2028-02-11,17.8,57,1810.9,7.1,70
2028-02-12,17,88,575,7.2,70
2028-02-13,14.2,83,711.5,5.3,40
2028-02-14,17.2,33,645.3,5.8,70
2028-02-15,31.8,50,660.7,6.4,70
2028-02-16,29.1,89,1598.7,6,30
2028-02-17,27.3,68,650.2,6.6,70
2028-02-18,16.5,79,1116.1,7,80
2028-02-19,15.8,30,1211.7,5.6,70
2028-02-20,11.4,88,656.1,5.9,40
2028-02-21,12.3,82,1935.6,6.8,30
2028-02-22,30,45,1891.9,6.5,30
2028-02-23,21.6,30,1096.6,7.8,70
2028-02-24,24,89,970.6,7.9,70
2028-02-25,28,44,500.9,6.9,50
2028-02-26,11.6,51,1718.1,7.9,40
2028-02-27,19.4,86,871,5.7,70
2028-02-28,31.2,89,1072.2,6.3,50
2028-02-29,21.2,70,851.8,5.9,90
2028-03-01,26.1,50,1262.9,7.4,60
2028-03-02,27.5,54,1707.6,5.3,40
2028-03-03,11.5,37,1170.5,7.8,40
2028-03-04,23.5,50,918.5,5.9,90
2028-03-05,20.9,34,1850.8,5,50
2028-03-06,18.5,55,1371.8,7,100
2028-03-07,29.3,70,1758.3,7.1,40
2028-03-08,14.2,83,1566.2,6.8,30
2028-03-09,28.6,80,919.9,5.5,40
2028-03-10,14.9,51,1572.5,6.1,50
2028-03-11,26.3,72,992.1,6.6,50
2028-03-12,20.8,79,792.8,6,80
2028-03-13,32.7,72,1889.1,7.8,20
2028-03-14,18.8,52,1876.8,6.7,80
2028-03-15,12.5,76,1330.2,6.6,50
2028-03-16,27.2,70,1902.3,5.7,40
2028-03-17,27.8,78,738.6,7.5,40
2028-03-18,26.8,85,1155,5.4,40
2028-03-19,31.1,78,1972,5.6,20
2028-03-20,11.9,79,936.7,7.5,40
2028-03-21,33,61,1578.6,6.3,50
2028-03-22,21,41,1707.3,7.2,50
2028-03-23,25.4,85,667.6,7.3,40
2028-03-24,33.3,55,914.8,6.4,70
2028-03-25,34.5,53,567.7,7,70
2028-03-26,25.6,62,958.4,5.6,60
2028-03-27,18.7,56,1346.5,5.4,90
2028-03-28,31.7,85,1381.4,6.1,50
2028-03-29,20.3,31,1351.3,7.5,70
2028-03-30,16.1,86,1304.5,5.7,70
2028-03-31,17.4,76,1089.3,6.2,80
2028-04-01,34.3,78,640,7.3,40
2028-04-02,27,89,1925.4,6.5,30
2028-04-03,18.3,33,1872.9,6.6,60
2028-04-04,18.5,66,573.4,5.9,90
2028-04-05,11.8,47,1321.3,5.4,40
2028-04-06,22.1,89,1861.8,6.1,60
2028-04-07,17.6,78,818.8,7.5,70
2028-04-08,11.1,75,1084.5,5.1,40
2028-04-09,25.6,42,1472,6,50
2028-04-10,13.1,32,927.8,7.6,40
2028-04-11,25.5,77,1889.5,7.2,20
2028-04-12,14.2,66,792.3,6.7,70
2028-04-13,17.2,56,664,6,100
2028-04-14,10.7,83,1970.7,7.7,20
2028-04-15,33.7,45,646.4,5.7,40
2028-04-16,18.5,82,723.3,7.2,70
2028-04-17,19.8,68,515.2,5.6,90
2028-04-18,34,75,1303.9,6.8,50
2028-04-19,15.5,30,1579.2,5.3,50
2028-04-20,23.4,75,1322.4,6.5,80
2028-04-21,30,87,1506.4,5.2,20
2028-04-22,11.1,53,592.4,7.2,60
2028-04-23,26.9,43,924.6,7.7,40
2028-04-24,33.9,45,747.3,6.2,50
2028-04-25,16.5,46,1932.6,5.7,50
2028-04-26,13.9,67,720.4,7.9,60
2028-04-27,12.7,65,1901.6,5.6,40
2028-04-28,16.4,82,1421.8,5.1,70
2028-04-29,33.7,65,814.4,5.2,60
2028-04-30,18.6,54,910.7,6.4,100
2028-05-01,21.1,35,1247.5,5.8,70
2028-05-02,33.1,62,996.4,6.5,70
2028-05-03,10.3,54,1567.7,5.5,40
2028-05-04,18.5,57,1230.7,5.7,90
2028-05-05,32.7,88,1550.1,6.3,30
2028-05-06,18.8,59,1673.6,7,80
2028-05-07,22.6,37,769.7,5.4,70
2028-05-08,27.1,72,1128.9,6.7,50
2028-05-09,18.7,86,1068.9,6.8,80
2028-05-10,23,49,1627.9,6,60
2028-05-11,28.4,69,1127.3,6.6,70
2028-05-12,23.5,32,1161.8,6,80
2028-05-13,14.7,32,1990.7,7.8,20
2028-05-14,19,50,550.3,8,90
2028-05-15,24,74,768.6,7.9,70
2028-05-16,18.8,88,921.5,7.1,70
2028-05-17,12.2,64,1983.9,7,50
2028-05-18,25.2,59,1421.7,5.8,60
2028-05-19,11.4,52,570.8,6.9,70
2028-05-20,24.3,73,1379.9,5.1,70
2028-05-21,10.6,84,1711.3,5.1,20
2028-05-22,18.3,73,1057.8,5.1,70
2028-05-23,30.8,55,506.3,7.7,60
2028-05-24,29.3,68,1301.7,5.4,60
2028-05-25,26.2,54,1658.9,5,40
2028-05-26,14.4,45,679.4,5.6,40
2028-05-27,23.8,50,642,5.7,90
2028-05-28,24.6,70,1228.3,7.8,90
2028-05-29,23.3,79,1427.2,7.9,70
2028-05-30,20.2,69,1809.7,5.5,70
2028-05-31,28.7,37,1298.9,5,40
2028-06-01,11.8,80,848.8,6,50
2028-06-02,34,35,1032.5,6.7,50
2028-06-03,30,35,815.8,7.4,40
2028-06-04,20.6,57,1259.4,6.5,100
2028-06-05,34.1,61,1443.1,6,70
2028-06-06,17.4,81,1532.9,6.6,60
2028-06-07,24.5,42,1005.6,6.4,80
2028-06-08,28.2,83,1934.5,7.7,20
2028-06-09,27.3,30,718.4,5.2,40
2028-06-10,26.6,39,1201.1,6.6,50
2028-06-11,10.9,56,1422.9,6.6,70
2028-06-12,10.5,50,532.6,5.8,60
2028-06-13,15.4,63,1132,6.8,100
2028-06-14,24.8,44,1853.2,5.8,50
2028-06-15,14.4,45,1865.8,7.4,20
2028-06-16,23.5,72,598.9,5.6,70
2028-06-17,33.4,30,914.6,6.6,50
2028-06-18,15.8,67,1805.6,5.9,70
2028-06-19,26.6,50,1350.7,8,60
2028-06-20,23.4,60,766.4,6.7,100
2028-06-21,18,88,1149.3,5.1,70
2028-06-22,15.5,69,1767.8,5.9,70
2028-06-23,10.7,71,800.5,5.1,40
2028-06-24,25.2,30,1386.1,6.1,50
2028-06-25,18.3,73,1922.6,6.4,60
2028-06-26,20.6,66,678.5,6.8,100
2028-06-27,19.6,57,1279.2,5.1,90
2028-06-28,33,58,1174.8,5.5,60
2028-06-29,23.6,41,561.9,7.7,70
2028-06-30,10.3,74,1704.8,7,30
2028-07-01,32.3,83,715.9,5.8,40
2028-07-02,34.8,72,741.3,7.8,40
2028-07-03,17.7,40,1226.3,6.8,80
2028-07-04,32.2,75,770,5.4,40
2028-07-05,29.4,36,1998.9,6.1,30
2028-07-06,21.1,77,1983.9,5.9,50
2028-07-07,20.5,51,760.3,7.6,90
2028-07-08,32.2,85,768.7,6.3,50
2028-07-09,32.9,84,1363.1,7.1,40
2028-07-10,30.6,43,814,5.9,40
2028-07-11,20.6,66,1845.5,5.7,70
2028-07-12,27.3,30,1447.7,7.6,40
2028-07-13,16.7,38,1655.6,6.6,60
2028-07-14,27.4,32,1024.6,5.2,40
2028-07-15,29.9,46,1721,5.3,20
2028-07-16,30.4,52,912.2,6.5,70
2028-07-17,22.9,44,1477.7,7.3,70
2028-07-18,23.1,30,1722.6,8,50
