Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Survival Rate (%)
2030-06-11,10.1,43.9,700.8,6.9,52.15793384
2030-06-12,25.8,77.3,697,5.5,34.29315059
2030-06-13,19.9,80.8,908.9,7.5,69.99235921
2030-06-14,31.9,43.2,1288.3,7.3,43.50947933
2030-06-15,26.2,75.6,1698.9,5.7,14.91643782
2030-06-16,20.9,55.5,1213.8,7,100
2030-06-17,30.2,52.5,1277.9,6.1,66.60100953
2030-06-18,26.2,30.9,909.6,6.6,55.20364774
2030-06-19,18.9,76.7,1011.6,7.8,73.39308144
2030-06-20,11.5,41.4,1827.5,6,37.89217227
2030-06-21,14.1,47.6,1559.1,6.8,22.74074125
2030-06-22,22,50.6,939.1,6.3,100
2030-06-23,30.8,86.5,1523.7,5.6,13.17657137
2030-06-24,20.8,36.2,1060.6,6.9,77.60353948
2030-06-25,25.4,67.1,945,6.3,72.823494
2030-06-26,29.6,35.2,1982.4,6,26.82170264
2030-06-27,16.2,43.9,1153.8,5.6,72.92952356
2030-06-28,24.1,73.5,1608.7,6.9,61.89811236
2030-06-29,15.2,47.4,1047,6.4,82.78704071
2030-06-30,16.1,47.7,1536.7,5.3,48.38021654
2030-07-01,23.4,75.7,1407.2,5.5,65.1565056
2030-07-02,10.3,65,1307.9,6.8,72.35917142
2030-07-03,18.6,74.9,1423.6,7.4,76.72345537
2030-07-04,20.9,46.3,1648.5,5.9,46.46047849
2030-07-05,26.5,87.9,1546,7.1,28.01611805
2030-07-06,18.5,42.7,1309.4,6.2,80.33065439
2030-07-07,27.6,80.4,1846,5.2,22.30952281
2030-07-08,16.8,36.9,1599,5.9,49.68189732
2030-07-09,34.8,62.6,1889.4,6.4,56.51606119
2030-07-10,13,78.8,1383,7.5,36.70753644
2030-07-11,23.2,81.6,1783.6,7.5,46.17495446
2030-07-12,31.8,73.5,727.5,6.4,44.26786586
2030-07-13,25.5,30.9,1359.7,7.9,40.18068701
2030-07-14,13.7,84.2,540.9,5.5,36.57399514
2030-07-15,33.4,64.3,977.4,7.4,59.60135983
2030-07-16,18.8,89.9,1190.9,5.1,67.49398575
2030-07-17,30.2,58.6,1361.5,7.9,62.39556535
2030-07-18,31.7,89,1414.6,7.5,46.29679171
2030-07-19,33.9,75.2,954,8,41.4338255
2030-07-20,31,56.5,1901.7,5.5,40.24374635
2030-07-21,34.6,43.3,506,5.1,39.04747403
2030-07-22,21.3,58.8,784.9,6.8,100
2030-07-23,20.9,78.4,1709.8,7.5,56.27314168
2030-07-24,29.9,78.5,1365.6,6.1,52.30102009
2030-07-25,28.7,71.8,1900,5.9,26.27796851
2030-07-26,21.4,48.2,1910,7.2,44.88962652
2030-07-27,25,69.2,1180.5,6.2,100
2030-07-28,12.9,51,1153.2,6.8,65.63197505
2030-07-29,20.6,43.8,1162,5.3,72.72543506
2030-07-30,25.1,79.6,1756.6,6.3,25.15267226
2030-07-31,10.3,71.7,1996.2,5,29.41089926
2030-08-01,18.9,59.5,842.8,6.9,100
2030-08-02,27,68.3,1153.8,7.3,59.95683145
2030-08-03,33.2,30,955.8,6.8,52.08434357
2030-08-04,30.2,41.9,1602.2,7.2,32.08246686
2030-08-05,22.3,79.1,644.3,7.4,77.15954146
2030-08-06,14.4,37.4,986.5,7.6,43.80949788
2030-08-07,28.5,66.9,1890.9,7.5,35.79795069
2030-08-08,14,32.6,1980.2,7.8,17.10048766
2030-08-09,27.3,67.9,1690.1,5.1,44.96801449
2030-08-10,31,82.8,1869.4,7.8,12.61231507
2030-08-11,34,75.5,1405.5,5.6,50.06219554
2030-08-12,26.5,77.3,519.7,5.5,43.21044841
2030-08-13,19.1,77.4,1003.6,7.1,72.76962365
2030-08-14,23.8,49.6,660.3,7.3,70.42828324
2030-08-15,30.9,47.1,679.4,5.9,46.96218936
2030-08-16,24.8,67.9,1710.9,7.1,64.43650646
2030-08-17,29.3,40.9,1173.2,7.1,41.02813336
2030-08-18,18.4,39.2,1613.9,5.4,50.14614083
2030-08-19,18.9,87.3,903.8,5.7,60.71334833
2030-08-20,17.9,85,1074.3,5.9,69.73488575
2030-08-21,13.9,45.8,1383.1,6.1,53.15536312
2030-08-22,14.6,73.8,792.6,6.3,53.02338293
2030-08-23,15.8,53.6,1759.9,7.4,71.12671604
2030-08-24,15.9,65.2,1229.7,7.3,89.04599515
2030-08-25,26.4,65.8,841.7,7.9,52.72379664
2030-08-26,11.5,76.4,786.5,5.1,41.41333998
2030-08-27,24.7,53.2,1617.2,6.1,82.168492
2030-08-28,34.6,33.7,1865.2,8,29.15522937
2030-08-29,31.2,85.1,1477.9,5.1,42.9801012
2030-08-30,33.1,61.6,1502.4,5,37.08721469
2030-08-31,20.2,33.6,1743.4,7.5,56.75687815
2030-09-01,10.5,48.7,1834.8,8,23.08272288
2030-09-02,25.6,81.6,1829.6,7.1,35.78783272
2030-09-03,33.3,61.8,920.8,7.6,59.91417809
2030-09-04,31.9,83.5,1493.5,6.9,53.43615246
2030-09-05,29.8,71.9,1459.7,6.6,56.46235248
2030-09-06,17.7,70.6,1524.4,7,57.94435536
2030-09-07,11.5,71.2,1662,7.1,18.62023671
2030-09-08,15.9,70.8,785.1,5.8,68.2035037
2030-09-09,22.5,74.5,750.3,7.7,69.69268289
2030-09-10,27.2,72.5,1568.3,6.8,35.52542094
2030-09-11,22.4,71.9,728.6,7.6,70.1185994
2030-09-12,17.9,79,1078.2,7.5,67.59062954
2030-09-13,31.6,51.6,1589,6.8,57.93149161
2030-09-14,11.6,63.3,1249.1,5.3,60.96920198
2030-09-15,31.6,56.2,702,6.3,72.45937824
2030-09-16,30.2,81.8,614,8,37.84495367
2030-09-17,23.8,45.2,1556.8,5.8,53.04563218
2030-09-18,25.9,68.2,1830.1,6.9,47.72878129
2030-09-19,34.2,74.1,638.3,5,32.37126866
2030-09-20,32.2,45.4,1522.2,5.2,11.85407343
2030-09-21,26.3,78.5,1192,6.8,47.54406567
2030-09-22,22.5,87.8,693.1,5,68.07191526
2030-09-23,26.8,67.6,939.7,5.6,60.25610014
2030-09-24,29.6,44.1,1733.7,7.6,19.24265056
2030-09-25,30.6,31.4,1407.2,5.1,46.1451383
2030-09-26,13.6,39,542.6,7.7,32.3772654
2030-09-27,14.7,44.3,1414.2,5.1,33.3738854
2030-09-28,13.9,77.4,768.9,7.6,41.74568467
2030-09-29,17.8,72,1938.1,7.1,43.3027406
2030-09-30,26.3,82.1,1519.8,6.9,26.27566049
2030-10-01,29.8,73.6,1715,5.2,16.39100085
2030-10-02,19.4,48.3,1984.7,6.5,61.11617829
2030-10-03,20.1,68.1,1323.6,7.6,89.07521588
2030-10-04,31,74.9,1416.8,5.9,35.30975477
2030-10-05,11.5,66.2,1920,5.3,37.59987943
2030-10-06,16.4,51.4,1163.2,7.6,93.37864625
2030-10-07,26.2,30.4,710,7,48.3120513
2030-10-08,14.5,81.7,1829.9,6,33.04370529
2030-10-09,32.7,41,1981.1,5.6,16.71862503
2030-10-10,31.7,40.4,1820.5,5.3,24.21341828
2030-10-11,24.1,49.9,1893.9,6.3,65.60174767
2030-10-12,10.3,54.4,641.3,7.8,64.59891956
2030-10-13,17.8,77.2,1043.2,6.8,77.63149937
2030-10-14,23.7,45.4,1887.4,5.5,43.44309098
2030-10-15,28,46.4,1150.3,6.6,57.69664482
2030-10-16,34.8,63.2,866,7.4,55.40441275
2030-10-17,28.7,67.3,1629.9,6.9,50.87186483
2030-10-18,20.9,56.2,1878.3,5.8,75.90265579
2030-10-19,19.1,38.2,1800.6,6.1,64.57510375
2030-10-20,14.6,78.3,1772.6,7.5,19.23731834
2030-10-21,31.2,71.7,724.7,7.4,43.85731599
2030-10-22,11.7,40.4,683.4,5.8,40.07185945
2030-10-23,16.5,59.2,1514.6,6.4,83.43291893
2030-10-24,17.9,67,1661.4,5.6,74.09751226
2030-10-25,13,71.9,764.7,6.8,45.60582298
2030-10-26,18.1,88.8,865.8,6.5,83.105881
2030-10-27,26,65.7,539.2,5.3,65.38690968
2030-10-28,30.1,48.2,1424,7.9,33.89993988
2030-10-29,26.3,53.4,780.1,6.8,68.55682041
2030-10-30,33.6,53.4,1723.2,6.8,51.16770683
2030-10-31,25.3,40.8,1674.4,6.7,35.95179759
2030-11-01,32.8,44.7,1907.2,7.7,11.2666383
2030-11-02,15.7,78.8,908.4,6.4,83.66584568
2030-11-03,16.4,51.8,1690.9,7.1,65.00699568
2030-11-04,17.7,61.2,858.8,6.2,100
2030-11-05,13.4,52,652.3,6.6,73.29635414
2030-11-06,26.3,73.1,1834.7,5.4,23.80381435
2030-11-07,15,79.8,1962,6.5,61.26410119
2030-11-08,30.6,68.2,1009.3,6.1,70.00965126
2030-11-09,22.4,34.8,875.5,7.3,68.0226344
2030-11-10,18.3,78.8,993.4,7.5,74.53332156
2030-11-11,24.4,65.4,1421,6.7,100
2030-11-12,18.2,67.1,673,6.3,100
2030-11-13,31.1,49.1,1101.1,6,56.52328764
2030-11-14,27.1,80.4,716.7,5.5,39.82821025
2030-11-15,30.1,50.2,1592.6,5.7,35.42506235
2030-11-16,27.7,63.7,1803,7.5,37.24472142
2030-11-17,17.2,81.1,1106,6.8,76.13614819
2030-11-18,27.5,57.5,1852.6,7.2,34.88141856
2030-11-19,19,39.4,1486.3,7.7,72.73737225
2030-11-20,27.8,36.4,1607.3,7.5,17.37459098
2030-11-21,25.3,30,1250.9,6.1,52.49459127
2030-11-22,16.9,46.3,1209.7,5.4,67.73783052
2030-11-23,10.9,79.2,1662.8,5.7,28.21144367
2030-11-24,22.3,79.1,1934.2,5.1,49.81515762
2030-11-25,28.1,30.4,766.8,6.5,48.4498254
2030-11-26,34.9,45,1904.1,5.1,10.33682623
2030-11-27,25.3,60.5,1984.6,6,49.46597407
2030-11-28,28.4,57,798.7,6.8,67.91668284
2030-11-29,12.5,48.5,1311.7,5.9,41.53699524
2030-11-30,34.2,66.7,1624.9,5.8,48.53677967
2030-12-01,22.9,78.6,1982.6,6.1,58.7422558
2030-12-02,27.6,45.9,1066.6,7.1,39.98415848
2030-12-03,18.5,55.5,622.3,7.2,89.13387987
2030-12-04,21,35.7,795,5.6,73.4668809
2030-12-05,32.1,65.6,1398.3,7.2,65.09579141
2030-12-06,26.4,56,1588.2,7,51.12553556
2030-12-07,12.8,67.3,1216.2,5.5,57.43182445
2030-12-08,31.3,77.7,669.5,5.9,40.12266029
2030-12-09,23.3,40.7,1796.8,5.7,45.49517588
2030-12-10,10.5,74.1,1236.5,5,35.15156492
2030-12-11,13.4,76.8,1615.1,6.7,33.84716943
2030-12-12,25.6,35,1254,6.7,40.93490456
2030-12-13,12.4,76.5,1165.1,6.8,56.07236639
2030-12-14,27.6,50.1,1649,6.2,49.12425321
2030-12-15,33.1,62,1945.6,5,38.73086077
2030-12-16,26.5,51.2,1800.5,6.1,57.25950362
2030-12-17,22.1,51.7,1699.5,6.8,76.48784486
2030-12-18,11,46.8,1205.5,7.7,43.40694466
2030-12-19,13.6,30.4,612,5.9,47.29551808
2030-12-20,30.4,33.6,1983.7,6,25.74324957
2030-12-21,10.8,88.8,625.4,6.2,50.15126888
2030-12-22,18.1,52.3,691.4,7.8,91.80467908
2030-12-23,25.8,69.5,1011.6,5,58.74235346
2030-12-24,26.3,41.3,1361.2,6.2,53.41380176
2030-12-25,21.4,77.4,1844.4,5.9,44.55378482
2030-12-26,12.6,51.3,1002.6,6.3,73.79610505
2030-12-27,27.3,64.8,1951.8,6.3,52.55143992
2030-12-28,16.7,85.3,1589.6,7.7,42.92423461
2030-12-29,22.3,53.4,1963.5,7.6,68.4746078
2030-12-30,20.2,64.8,1474.6,5.7,93.19153447
2030-12-31,30.1,40.1,1747.2,7.9,20.71134776
2031-01-01,30.2,88.4,1231.7,6.4,47.85235106
2031-01-02,10.6,56.3,1609.4,7.6,37.23824159
2031-01-03,33.1,79,968,7,46.22046615
2031-01-04,33.5,66.5,838.8,6.3,72.18181259
2031-01-05,34,88.4,1464,5.5,47.98372497
2031-01-06,14.1,74.5,1411.6,7,49.59629276
2031-01-07,31.6,78.9,1458.5,6.9,49.0495659
2031-01-08,18.4,71.7,587.3,6.9,75.1493237
2031-01-09,13.3,83,977.5,6.1,49.67783011
2031-01-10,23.1,75.2,1074.2,5.4,68.57998897
2031-01-11,31.7,60.1,1835.4,5,39.61649175
2031-01-12,33.8,55.7,1284.3,5.8,52.53705424
2031-01-13,12.6,51.2,990.1,5.6,57.18381142
2031-01-14,23.5,65.3,1715.7,6.4,75.61915938
2031-01-15,16.4,31.9,802.6,7.9,61.9443942
2031-01-16,20.7,43.7,1467.4,7.7,69.08487882
2031-01-17,10.2,82.4,899.1,5.8,42.81401445
2031-01-18,17.4,32.6,1423.7,6.3,78.54007301
2031-01-19,16.5,52.5,682.4,6.9,100
2031-01-20,34.7,68.4,955.6,6.4,66.44982551
2031-01-21,22.2,54.4,996.2,5.6,87.26618395
2031-01-22,27.3,55.5,1012.3,7,71.82378487
2031-01-23,22.5,41.6,1026,6.7,84.87785296
2031-01-24,21.1,86.4,809.9,6.2,78.09091915
2031-01-25,24.3,78.1,1749.3,6.9,61.30586879
2031-01-26,27,68,995.8,6.5,66.41603578
2031-01-27,24.4,55.1,1230.2,6.4,100
2031-01-28,33.8,59.3,1196.6,6.2,65.22164207
2031-01-29,12.7,41,968,5.4,38.55217608
2031-01-30,10.2,70.1,645.3,7.4,35.17807046
2031-01-31,12.7,82,1780.9,6.6,37.67490095
2031-02-01,29.3,31.6,953.9,7.4,34.18125443
2031-02-02,27.2,88.5,885.4,6.5,46.2903267
2031-02-03,30.5,44.8,1885.2,6.3,31.61612004
2031-02-04,19.2,80.6,1746.5,6.2,55.10826338
2031-02-05,16.8,62.5,1074.5,7.2,86.04658825
2031-02-06,32.2,63.1,514.1,7.2,58.03200974
2031-02-07,23.8,59.6,1479.4,5.3,89.87127325
2031-02-08,26.1,31.5,1124.6,6,56.02749796
2031-02-09,30.7,77,1899.7,5.3,20.71544402
2031-02-10,31.3,40.5,1733.2,7.9,10.93147699
2031-02-11,22,54.8,806.1,6.3,100
2031-02-12,28.2,53.2,967.1,5.2,63.76849964
2031-02-13,24.6,82.9,1690,6.7,63.51440491
2031-02-14,13.3,46.7,1233.6,6.5,49.14103916
2031-02-15,21.9,76,973.4,6.8,83.62645623
2031-02-16,20.4,62,1725.3,8,66.55668002
2031-02-17,14.4,86.3,1738,7,35.38495574
2031-02-18,11.4,71.8,1143,6.4,48.37141717
2031-02-19,28,49.7,1887,7.2,14.177459
2031-02-20,32.6,82.5,534.6,6.3,45.39866235
2031-02-21,24.3,56.2,687.6,7.6,90.54697924
2031-02-22,15.8,30.4,1860.7,7.1,44.85935348
2031-02-23,28.2,33.6,1491.4,7.5,34.81116186
2031-02-24,17.9,82.8,804.1,6.9,79.52344197
2031-02-25,10.2,70.1,574.3,6.5,52.28793072
2031-02-26,15,58.3,1362.9,6.7,100
2031-02-27,26.9,55.1,1631.5,5.7,35.80150392
2031-02-28,15.3,36.4,1702.6,6,54.01092762
2031-03-01,18.5,35.6,1411.7,6.1,75.20356712
2031-03-02,30.1,43.3,1829.5,6.4,31.98258052
2031-03-03,22,45.9,1342.7,5.7,69.03071939
2031-03-04,19.1,86.1,571.3,7.5,72.06118167
2031-03-05,32.2,61.5,1449.2,5.8,67.54456578
2031-03-06,10,71,1196.4,6.6,49.37125869
2031-03-07,12.5,34.8,1667.3,7.6,19.83112881
2031-03-08,15.7,78.4,1811.7,5,54.77366365
2031-03-09,32.5,80.4,558.4,7.5,44.14902361
2031-03-10,10.1,40.1,1930.6,5.8,17.87080253
2031-03-11,30.2,36,669.9,6.2,51.26776272
2031-03-12,22.3,37.7,1557.5,5.6,58.31757797
2031-03-13,14.9,77,1148.9,6.6,56.45884396
2031-03-14,24.6,66.8,1174,5.3,88.95863592
2031-03-15,20.7,64.3,661.7,6.1,100
2031-03-16,31.5,73,593.6,7.1,38.72508526
2031-03-17,16.7,83.7,1206.1,5.2,66.51816598
2031-03-18,28.5,78.4,1219.5,6.8,57.8463084
2031-03-19,26.7,36.6,1861,6,34.44817644
2031-03-20,25.4,54.1,965.3,5.1,58.481821
2031-03-21,26.1,34.1,646.2,6.6,52.0272653
2031-03-22,28.2,54,607.2,7.1,61.85697865
2031-03-23,13.9,79.6,1861.1,5.7,23.44985292
2031-03-24,22,54.3,1625,7.6,71.93063433
2031-03-25,28.7,50.2,1480.2,7.7,61.70344185
2031-03-26,21.6,39,562.3,5.1,63.41455291
2031-03-27,12.4,46.8,1577.2,5.8,16.71248873
2031-03-28,10.3,75,1918.5,7.7,20.4058603
2031-03-29,32.5,55.9,1781.4,6,47.12885632
2031-03-30,24.6,62.3,860.1,5.3,91.3150896
2031-03-31,17.6,49.2,921.7,5.8,65.21043615
2031-04-01,34.2,88.8,1946.6,5.3,14.58984972
2031-04-02,20.3,87.4,823.4,5.9,75.25376223
2031-04-03,16,70.9,1640.7,5.6,54.423375
2031-04-04,34.5,80.4,1784.1,7.1,22.01000725
2031-04-05,24.5,77,1231.3,7.9,67.87338907
2031-04-06,10.1,65.6,1210.9,5.8,65.02360436
2031-04-07,31.4,70.1,630.4,7.8,35.72463925
2031-04-08,17.7,30.7,860.6,6.8,77.2352159
2031-04-09,33.4,53,1609.4,6.3,48.81244065
2031-04-10,17.9,82.2,818.8,8,64.53924689
2031-04-11,30.6,80.2,908.6,6.6,41.2786428
2031-04-12,27.3,45.7,1897.2,5.2,22.41921007
2031-04-13,19.3,63,1092.4,5.5,92.01133522
2031-04-14,21.3,43.4,1539.9,7.4,52.31828138
2031-04-15,33.8,30.5,1764.9,6.2,39.12658123
2031-04-16,20.7,53.6,958.3,6.7,100
2031-04-17,27,40.2,1367.5,5.7,38.04665338
2031-04-18,23.2,42.5,678.6,6.1,79.93828758
2031-04-19,25.3,34.9,1963.5,6.1,31.32340442
2031-04-20,31.2,43.1,1320.6,5.9,43.26374817
2031-04-21,19.5,84.3,1444.2,5.5,69.63259296
2031-04-22,21.2,56.7,1306.9,5.2,93.51518553
2031-04-23,33.5,87.1,566.4,7.6,38.72988226
2031-04-24,21.9,53.8,581.2,6.8,100
2031-04-25,20.2,79.2,922.7,7.1,70.27324158
2031-04-26,18,72,1752.5,5.4,51.68977436
2031-04-27,18.5,80.5,1204.7,5.9,70.521721
2031-04-28,21,45.5,1968.2,6.1,57.96314631
2031-04-29,34.8,42.1,1084,6.3,56.07278356
2031-04-30,29.8,58.4,1105.1,5.5,56.96660952
2031-05-01,22.5,87.6,1961.4,6.1,64.61589727
2031-05-02,12.8,81.3,845,7.4,39.83352228
2031-05-03,21,86,701.4,5.4,72.7768188
2031-05-04,31.8,75.3,1391,7.8,41.47213643
2031-05-05,14.5,84.7,1199.8,5.6,48.14494924
2031-05-06,28.7,79.9,1487.8,7.2,34.48611246
2031-05-07,28.3,67.3,1291.9,6.1,67.08036494
2031-05-08,24.5,39.7,1561.3,7,53.25871901
2031-05-09,11.1,47.3,514.7,7,54.65889052
2031-05-10,22.2,82.2,1679.3,7.5,49.26119152
2031-05-11,32.6,42,1746,8,27.10722826
2031-05-12,24.4,64.4,1183.8,7.4,88.97674584
2031-05-13,27.8,44.6,1739.6,6.4,32.91444512
2031-05-14,34.9,53.7,1684.1,7.9,39.15790616
2031-05-15,33.5,43.7,1377.2,7.3,43.25203559
2031-05-16,32.4,55,1907.3,5.5,43.8409737
2031-05-17,13.3,53.7,1180.5,7.8,58.88750052
2031-05-18,18.9,49,1660.8,5.2,51.05837503
2031-05-19,12.3,41,764.9,7.8,41.87207326
2031-05-20,16.9,71.4,866.2,6.1,78.11932717
2031-05-21,23.9,48.9,908.4,8,73.37257736
2031-05-22,15.2,85.3,797.4,7.6,69.52585274
2031-05-23,27.8,80,825.5,7.2,33.01684119
2031-05-24,12.8,58.3,1459,7.3,64.42751172
2031-05-25,13.5,39.1,1691,5.6,33.78798524
2031-05-26,32.7,83.8,1245.4,5.3,37.65333087
2031-05-27,29.8,72.2,882.5,7.3,36.28464161
2031-05-28,21.5,73.9,1223.1,5.2,70.18882125
2031-05-29,17,77.7,520,5.6,68.97217695
2031-05-30,34.2,86,905.3,7.9,35.41997533
2031-05-31,26.1,64.7,1133.7,6.8,71.94792471
2031-06-01,13.9,45.7,1866.1,6.1,30.04419263
2031-06-02,23.5,78.9,1628.5,6.6,63.22475613
2031-06-03,31.7,38,1198.9,5.9,41.9953687
2031-06-04,20.1,60,1425,6.3,100
2031-06-05,16.1,58.2,1453.7,7.6,87.77012842
2031-06-06,21.6,52.2,1637.4,7.9,72.57188671
2031-06-07,14.7,50.4,518.3,5.5,65.5519482
2031-06-08,14.9,52.5,1910.4,6.9,44.02002232
2031-06-09,27.2,61.8,679.6,7.1,60.75859589
2031-06-10,15.7,44.5,863.5,5.8,70.21638626
2031-06-11,25.1,54.9,1298.3,5.3,60.32483199
2031-06-12,10.2,52.6,728,5.7,61.30236474
2031-06-13,11.1,44.4,1646.3,6.8,26.28451975
2031-06-14,16.4,68.1,576.6,5.1,93.53452766
2031-06-15,18.6,89.1,1086.5,6.5,84.60075905
2031-06-16,25.2,43.1,1278.7,6.6,48.33492086
2031-06-17,31.1,46.9,1800.7,6.5,28.71882403
2031-06-18,21.3,62.7,1393.3,5.8,87.69824695
2031-06-19,11.6,37.9,1443.6,5.5,42.05192829
2031-06-20,12,76,1827.1,5.7,19.66994052
2031-06-21,13,57.1,1091,5.6,58.14141431
2031-06-22,10.9,76.4,633.3,5.3,45.86656313
2031-06-23,26.6,52.1,1279.9,7.8,69.37634437
2031-06-24,27.9,73.4,1858.4,5.9,31.75490465
2031-06-25,32.3,88.4,1563,7.7,20.27321696
2031-06-26,12.2,47.2,610.4,5.7,32.86672735
2031-06-27,13.3,68,1623.4,6.4,48.30534653
2031-06-28,32,79.8,589.8,5.6,39.30383078
2031-06-29,34.8,48.4,785.6,5.6,39.49755071
2031-06-30,19.4,33.7,1303.8,7.1,70.53926792
2031-07-01,30.7,70.1,786.7,5.1,38.78988931
2031-07-02,29.6,35.6,1215.9,6.2,58.80528798
2031-07-03,27.9,78.3,959,5.1,44.24209676
2031-07-04,23.7,88.7,1521.8,7.4,58.85679293
2031-07-05,21.7,59.8,1132.6,7.9,94.57363053
2031-07-06,25.2,78.7,1274.1,6.6,49.03248297
2031-07-07,15,40.8,1980.2,6.3,65.77728309
2031-07-08,31,30.3,1411.1,6.5,54.18742597
2031-07-09,13.4,44.4,1404.1,6.7,55.26962013
2031-07-10,20.5,70.3,1969.2,7.3,49.91582358
2031-07-11,16.8,57.3,1402.2,5.9,86.76436074
2031-07-12,27,44.8,821,6.1,50.71703611
2031-07-13,17.4,34.8,1196.6,5.4,65.85382653
2031-07-14,16.7,33.5,736.8,7.8,66.31869322
2031-07-15,11.9,77.3,1082.9,7.3,43.21016489
2031-07-16,16.4,35.5,1260.4,7.8,76.81017583
2031-07-17,15,70.5,1086.1,5.1,67.72791896
2031-07-18,17.3,86.6,960.8,5.1,74.28159233
2031-07-19,30.7,69.2,1292.9,7.9,65.97716303
2031-07-20,19.2,48.6,1434.6,7.2,70.02576102
2031-07-21,17.2,50.1,1030.6,6.3,100
2031-07-22,17.8,30.6,971.8,7.3,69.38571616
2031-07-23,14.5,61.7,642,6.4,71.65278595
2031-07-24,23.7,71.4,1957.8,7.3,40.67451805
2031-07-25,30.9,74.3,1867.2,5.3,14.77245742
2031-07-26,24.6,78.4,1904.1,7.6,52.70990523
2031-07-27,21.2,88.5,838.5,5.3,72.37883488
2031-07-28,31.1,34.1,756.5,6.8,55.60159827
2031-07-29,19.4,72,1104.5,7.7,64.50824696
2031-07-30,21.3,82.4,849.8,6.4,77.09710322
2031-07-31,29.8,83.9,899.5,7.9,40.43878715
2031-08-01,28.5,80.6,1013.1,7.9,33.6457612
2031-08-02,23.4,39.5,825.1,6.8,79.52729956
2031-08-03,24.2,78.9,1323.8,7.8,69.52488596
2031-08-04,14.9,57.5,1290,7.3,60.35122227
2031-08-05,22.9,62.8,1642.9,7.9,65.49856357
2031-08-06,22.5,48.5,1720,6.4,55.34694627
2031-08-07,10.2,56.9,1150.6,5.1,67.67621898
2031-08-08,12.2,80.9,772.8,6.1,59.20382397
2031-08-09,10.1,65.5,1767,6.4,50.11261368
2031-08-10,24.6,60.2,581.6,5.8,87.58383795
2031-08-11,11.1,60.5,827.6,5.8,51.8680968
2031-08-12,34.2,65.3,1227.8,5.3,56.50086788
2031-08-13,30,47.4,542.5,7.7,42.8536556
2031-08-14,14.5,34.8,654.6,5.3,49.18984312
2031-08-15,11.7,43.7,876.3,5.6,45.49370696
2031-08-16,16.4,51.1,1819,7.6,70.81482454
2031-08-17,13.3,37.8,509.1,5.4,38.25085774
2031-08-18,34.8,73.1,1414.8,5.2,35.4832904
2031-08-19,22.5,35.1,1297.3,5.3,74.82201967
2031-08-20,25.6,64.4,1821.2,7.4,38.40321266
2031-08-21,11.1,66.8,628.3,6.4,70.4891458
2031-08-22,10.8,79.1,1124,5.5,47.84911517
2031-08-23,25.1,53.8,1988,5.3,28.77353569
2031-08-24,26.3,48.2,1927.5,6.4,36.19435982
2031-08-25,11,55.5,1122.3,5.9,59.44703573
2031-08-26,17.9,83.9,1629.3,5.5,54.70727982
2031-08-27,11.8,50,1167.8,6.9,73.38510414
2031-08-28,26.5,77.9,1466.1,6.9,47.12184704
2031-08-29,23,54.8,905.7,7.7,89.67777123
2031-08-30,31.1,65,1121.4,5.6,62.34691912
2031-08-31,19.1,60.2,1583.2,6.3,78.47405358
2031-09-01,12.3,78,958.4,5.5,36.20300517
2031-09-02,25.9,64.6,1894.9,5.4,32.01466611
2031-09-03,23.8,52.1,1479.3,5.6,87.70239318
2031-09-04,14.6,76,869.2,5.1,47.39046727
2031-09-05,18.4,48.3,1391.6,8,67.48905664
2031-09-06,13.2,66.7,1458.6,5.6,53.91898831
2031-09-07,33.6,61.5,714.5,7.9,56.01030745
2031-09-08,10.7,32.4,1783,6.7,29.52302929
2031-09-09,29,35.9,731.1,7,49.81657922
2031-09-10,17.6,51.7,745.6,7.9,90.31089121
2031-09-11,11.7,44.2,708.5,6.3,55.49976987
2031-09-12,22.2,44.4,949.4,6.8,75.88974214
2031-09-13,22.3,49.2,537.8,7.2,67.00482828
2031-09-14,32,40.7,1980.3,6.3,22.87138346
2031-09-15,12.4,50,1574.1,6.1,46.52625239
2031-09-16,21.6,35.5,1591.9,7.7,57.68043833
2031-09-17,10.3,57.3,886.1,6,72.2855004
2031-09-18,21.6,40.4,796,7.4,65.64085953
2031-09-19,13.7,44.7,1949.4,6.8,26.51707685
2031-09-20,16.7,46.5,1483.8,5.4,67.78952818
2031-09-21,15.6,54.5,870.4,6.8,100
2031-09-22,11.2,39,1094.7,7.6,41.21943648
2031-09-23,27.9,46.2,1525,7.7,9.852867137
2031-09-24,12.7,44.6,697.8,6.8,47.43019287
2031-09-25,18.4,36.1,690.4,7.1,72.76405786
2031-09-26,16.3,81,1570.2,6,65.35495714
2031-09-27,16.5,37.6,574.6,6,76.92772589
2031-09-28,34.5,72.7,1096.3,7.5,44.41191916
2031-09-29,10.6,68.7,1377.6,7.4,59.89207633
2031-09-30,34,55.4,1721.5,7.5,31.80740734
2031-10-01,29.4,67.8,1979.1,5.5,37.13449696
2031-10-02,21.5,84,1676.1,7.3,56.13058832
2031-10-03,21.7,82.9,1147.6,7,78.30691107
2031-10-04,12.2,73.6,1371.4,5.4,51.57638323
2031-10-05,14.3,40.1,640.3,7.1,36.53719556
2031-10-06,10.1,70.1,972.5,5.3,33.89122074
2031-10-07,29.5,40.9,1689.3,5,28.67419684
2031-10-08,14.9,43.2,1199.7,5.4,39.18395067
2031-10-09,20.5,37.2,1601.3,5.2,42.91875594
2031-10-10,17.2,55.3,1060.7,5.8,91.45953944
